s_no,route_long_name,stop_id
29633,949EXTUP,4500
29634,949EXTUP,4577
29635,949EXTUP,6898
29636,949EXTUP,4503
29637,949EXTUP,4308
29638,949EXTUP,6899
29639,949EXTUP,4505
29640,949EXTUP,4506
29641,949EXTUP,4507
29642,949EXTUP,4508
29643,949EXTUP,4509
29644,949EXTUP,4510
29645,949EXTUP,4511
29646,949EXTUP,4512
29647,949EXTUP,6902
29648,949EXTUP,5208
29649,949EXTUP,5209
29650,949EXTUP,5182
29651,949EXTUP,5183
29652,949EXTUP,5184
29653,949EXTUP,5185
29654,949EXTUP,5186
29655,949EXTUP,5638
29656,949EXTUP,5188
29657,949EXTUP,5691
29658,949EXTUP,5189
29659,949EXTUP,5190
29660,949EXTUP,5191
29661,949EXTUP,5192
29662,949EXTUP,5193
29663,949EXTUP,5194
29664,949EXTUP,5195
29665,949EXTUP,7443
29666,949EXTUP,5197
29667,949EXTUP,4902
29668,949EXTUP,5198
29669,949EXTUP,5199
29670,949EXTUP,7439
29671,949EXTUP,5201
29672,949EXTUP,6873
29673,949EXTUP,5204
29674,949EXTUP,5205
29675,949EXTUP,5211
29676,949EXTUP,5212
29677,949EXTUP,5213
29678,949EXTUP,6289
29679,949EXTUP,5215
29680,949EXTUP,6874
29681,949EXTUP,6875
29682,949EXTUP,6858
29683,949EXTUP,6859
29684,949EXTUP,9084
29685,949EXTUP,6860
29686,949EXTUP,9134
29687,949EXTUP,8234
29688,949EXTUP,9121
29689,951UP,9135
29690,951UP,8449
29691,951UP,5691
29692,951UP,5448
29693,951UP,4306
29694,951UP,4307
29695,951UP,4308
29696,951UP,6899
29697,951UP,4505
29698,951UP,4506
29699,951UP,4507
29700,951UP,4508
29701,951UP,4509
29702,951UP,4510
29703,951UP,4511
29704,951UP,4512
29705,951UP,6902
29706,951UP,5208
29707,951UP,5209
29708,951UP,5182
29709,951UP,5183
29710,951UP,5184
29711,951UP,5185
29712,951UP,5186
29713,951UP,7087
29714,951UP,4617
29715,951UP,4618
29716,951UP,4619
29717,951UP,4620
29718,951UP,9136
29719,951UP,4622
29720,951UP,6921
29721,951UP,4624
29722,951UP,7283
29723,951UP,7304
29724,953UP,4506
29725,953UP,4507
29726,953UP,4508
29727,953UP,4509
29728,953UP,4510
29729,953UP,4511
29730,953UP,6765
29731,953UP,5174
29732,953UP,6895
29733,953UP,4550
29734,953UP,4551
29735,953UP,4552
29736,953UP,4553
29737,953UP,4611
29738,953UP,4612
29739,953UP,5241
29740,953UP,6626
29741,953UP,5243
29742,953UP,5244
29743,953UP,5245
29744,953UP,5245
29745,953UP,5246
29746,953UP,5183
29747,953UP,5184
29748,953UP,5185
29749,953UP,5186
29750,953UP,5187
29751,953UP,5188
29752,953UP,5026
29753,953UP,5189
29754,953UP,5190
29755,953UP,5191
29756,953UP,5192
29757,953UP,5193
29758,953UP,5194
29759,953UP,5195
29760,953UP,5196
29761,953UP,5223
29762,953UP,5224
29763,953UP,6018
29764,953UP,6019
29765,953UP,5227
29766,953UP,5228
29767,953UP,5229
29768,239UP,1561
29769,239UP,48
29770,239UP,49
29771,239UP,50
29772,239UP,51
29773,239UP,52
29774,239UP,53
29775,239UP,2662
29776,239UP,2663
29777,239UP,2664
29778,239UP,2665
29779,239UP,2666
29780,239UP,2667
29781,239UP,2668
29782,239UP,2669
29783,239UP,2670
29784,239UP,2671
29785,239UP,1883
29786,239UP,1885
29787,239UP,1886
29788,239UP,1887
29789,239UP,2573
29790,239UP,2574
29791,239UP,2575
29792,239UP,2577
29793,239UP,2688
29794,239UP,2689
29795,239UP,2690
29796,239UP,2691
29797,239UP,2692
29798,239UP,2693
29799,239UP,1889
29800,239UP,1890
29801,239UP,1891
29802,239UP,1892
29803,239UP,1177
29804,239UP,1178
29805,239UP,1179
29806,239UP,1180
29807,239UP,1181
29808,239UP,1182
29809,239UP,1183
29810,239UP,2694
29811,954UP,6896
29812,954UP,6897
29813,954UP,4500
29814,954UP,4577
29815,954UP,6898
29816,954UP,4503
29817,954UP,4308
29818,954UP,6899
29819,954UP,4505
29820,954UP,4506
29821,954UP,4507
29822,954UP,6900
29823,954UP,5206
29824,954UP,6901
29825,954UP,6902
29826,954UP,5208
29827,954UP,5209
29828,954UP,5182
29829,954UP,5183
29830,954UP,5184
29831,954UP,5185
29832,954UP,5186
29833,954UP,5638
29834,954UP,5188
29835,954UP,5691
29836,954UP,5189
29837,954UP,5190
29838,954UP,5191
29839,954UP,5192
29840,954UP,5193
29841,954UP,5194
29842,954UP,5195
29843,954UP,6047
29844,954UP,6903
29845,954UP,6904
29846,954UP,6905
29847,954UP,6906
29848,954UP,5809
29849,954UP,6030
29850,954UP,6907
29851,954UP,6908
29852,954UP,6033
29853,954UP,6909
29854,957UP,4603
29855,957UP,4604
29856,957UP,4605
29857,957UP,4606
29858,957UP,4661
29859,957UP,6899
29860,957UP,4505
29861,957UP,4506
29862,957UP,4507
29863,957UP,4508
29864,957UP,4509
29865,957UP,4510
29866,957UP,4511
29867,957UP,4512
29868,957UP,6902
29869,957UP,5208
29870,957UP,5209
29871,957UP,5182
29872,957UP,5183
29873,957UP,5184
29874,957UP,5185
29875,957UP,5186
29876,957UP,7087
29877,957UP,4617
29878,957UP,9137
29879,957UP,4619
29880,957UP,4620
29881,957UP,9138
29882,957UP,9139
29883,957UP,9140
29884,957UP,9141
29885,957UP,9142
29886,957UP,9143
29887,957UP,4639
29888,957UP,4825
29889,957UP,4641
29890,957UP,9144
29891,957UP,9145
29892,957UP,9146
29893,957UP,9147
29894,957UP,9148
29895,957UP,9149
29896,957UP,4871
29897,957UP,4833
29898,957UP,4872
29899,957UP,4835
29900,957UP,4836
29901,957UP,4837
29902,957UP,4838
29903,957UP,4873
29904,957UP,7395
29905,957UP,9150
29906,957UP,9151
29907,957AUP,4603
29908,957AUP,4604
29909,957AUP,4605
29910,957AUP,4606
29911,957AUP,4661
29912,957AUP,6899
29913,957AUP,4505
29914,957AUP,4506
29915,957AUP,4507
29916,957AUP,4508
29917,957AUP,4509
29918,957AUP,4510
29919,957AUP,4511
29920,957AUP,4512
29921,957AUP,6902
29922,957AUP,5208
29923,957AUP,5209
29924,957AUP,5182
29925,957AUP,5183
29926,957AUP,5184
29927,957AUP,5185
29928,957AUP,5186
29929,957AUP,7087
29930,957AUP,4617
29931,957AUP,4618
29932,957AUP,4619
29933,957AUP,4620
29934,957AUP,4622
29935,957AUP,6921
29936,957AUP,7759
29937,957AUP,9152
29938,957AUP,9153
29939,957AUP,7304
29940,962UP,4654
29941,962UP,4655
29942,962UP,6412
29943,962UP,8869
29944,962UP,9154
29945,962UP,4982
29946,962UP,8321
29947,962UP,4608
29948,962UP,4609
29949,962UP,9155
29950,962UP,4581
29951,962UP,7004
29952,962UP,8333
29953,962UP,4550
29954,962UP,4551
29955,962UP,4552
29956,962UP,4553
29957,962UP,4611
29958,962UP,4612
29959,962UP,4613
29960,962UP,4614
29961,962UP,7087
29962,962UP,5188
29963,962UP,5691
29964,962UP,5189
29965,962UP,5190
29966,962UP,5191
29967,962UP,5192
29968,962UP,5193
29969,962UP,5194
29970,962UP,5195
29971,962UP,6047
29972,962UP,6903
29973,962UP,6906
29974,962UP,4871
29975,962UP,4833
29976,962UP,4872
29977,962UP,4835
29978,962UP,4836
29979,962UP,4837
29980,962UP,4838
29981,962UP,4840
29982,962UP,4841
29983,962UP,4842
29984,962UP,9156
29985,962UP,4843
29986,962UP,4846
29987,962UP,4847
29988,962UP,4851
29989,962UP,6329
29990,962AUP,4603
29991,962AUP,4604
29992,962AUP,4605
29993,962AUP,6457
29994,962AUP,4657
29995,962AUP,4542
29996,962AUP,4543
29997,962AUP,4544
29998,962AUP,4682
29999,962AUP,4546
30000,962AUP,4547
30001,962AUP,4548
30002,962AUP,4549
30003,962AUP,4550
30004,962AUP,4551
30005,962AUP,4552
30006,962AUP,4553
30007,962AUP,4611
30008,962AUP,4612
30009,962AUP,4613
30010,962AUP,4614
30011,962AUP,4615
30012,962AUP,5188
30013,962AUP,5026
30014,962AUP,5189
30015,962AUP,5190
30016,962AUP,5191
30017,962AUP,5192
30018,962AUP,5193
30019,962AUP,5194
30020,962AUP,5195
30021,962AUP,5196
30022,962AUP,5223
30023,962AUP,5224
30024,962AUP,6018
30025,962AUP,5226
30026,962AUP,6029
30027,962AUP,4834
30028,962AUP,4835
30029,962AUP,4836
30030,962AUP,4837
30031,962AUP,4838
30032,962AUP,4839
30033,962AUP,4840
30034,962AUP,4841
30035,962AUP,4842
30036,962AUP,4843
30037,962AUP,4844
30038,962AUP,4845
30039,962AUP,4846
30040,962AUP,4847
30041,962AUP,4848
30042,962AUP,4849
30043,962AUP,4850
30044,962AUP,5264
30045,962AUP,6910
30046,962AUP,6911
30047,962AUP,6912
30048,962AUP,6913
30049,962BUP,4542
30050,962BUP,4655
30051,962BUP,4545
30052,962BUP,4546
30053,962BUP,4547
30054,962BUP,4548
30055,962BUP,4549
30056,962BUP,4550
30057,962BUP,4551
30058,962BUP,4552
30059,962BUP,4553
30060,962BUP,4611
30061,962BUP,4612
30062,962BUP,4613
30063,962BUP,4614
30064,962BUP,4615
30065,962BUP,5188
30066,962BUP,5026
30067,962BUP,5189
30068,962BUP,5190
30069,962BUP,5191
30070,962BUP,5192
30071,962BUP,5193
30072,962BUP,5194
30073,962BUP,5195
30074,962BUP,5196
30075,962BUP,5223
30076,962BUP,5224
30077,962BUP,6025
30078,962BUP,4833
30079,962BUP,4834
30080,962BUP,4835
30081,962BUP,4836
30082,962BUP,4837
30083,962BUP,4838
30084,962BUP,4839
30085,962BUP,4840
30086,962BUP,4841
30087,962BUP,4842
30088,962BUP,4843
30089,962BUP,4844
30090,962BUP,4845
30091,962BUP,5043
30092,962BUP,6914
30093,962BUP,6286
30094,962BUP,6915
30095,962BUP,6916
30096,963UP,4603
30097,963UP,4604
30098,963UP,6457
30099,963UP,4983
30100,963UP,8321
30101,963UP,9157
30102,963UP,9158
30103,963UP,4505
30104,963UP,4506
30105,963UP,4507
30106,963UP,4508
30107,963UP,4509
30108,963UP,4510
30109,963UP,4511
30110,963UP,5208
30111,963UP,6902
30112,963UP,5208
30113,963UP,5209
30114,963UP,5182
30115,963UP,5182
30116,963UP,5183
30117,963UP,5184
30118,963UP,5185
30119,963UP,5186
30120,963UP,7087
30121,963UP,5188
30122,963UP,5691
30123,963UP,5189
30124,963UP,5190
30125,963UP,5191
30126,963UP,5192
30127,963UP,6843
30128,963UP,5194
30129,963UP,5195
30130,963UP,5197
30131,963UP,4902
30132,963UP,5198
30133,963UP,5199
30134,963UP,7439
30135,963UP,9159
30136,963UP,5204
30137,963UP,5205
30138,963UP,6846
30139,963UP,6847
30140,963UP,9160
30141,963UP,9161
30142,963UP,9162
30143,963UP,8788
30144,963UP,9163
30145,963UP,9164
30146,963UP,9165
30147,966UP,5068
30148,966UP,6771
30149,966UP,5070
30150,966UP,5071
30151,966UP,7846
30152,966UP,5580
30153,966UP,9055
30154,966UP,6772
30155,966UP,9056
30156,966UP,5577
30157,966UP,9057
30158,966UP,5613
30159,966UP,5612
30160,966UP,8450
30161,966UP,4603
30162,966UP,6456
30163,966UP,6457
30164,966UP,4983
30165,966UP,6458
30166,966UP,9157
30167,966UP,9158
30168,966UP,4505
30169,966UP,4506
30170,966UP,4507
30171,966UP,4508
30172,966UP,4509
30173,966UP,4510
30174,966UP,4511
30175,966UP,4512
30176,966UP,6902
30177,966UP,5208
30178,966UP,5209
30179,966UP,5182
30180,966UP,5183
30181,966UP,5184
30182,966UP,5185
30183,966UP,5186
30184,966UP,7087
30185,966UP,5188
30186,966UP,5691
30187,966UP,5189
30188,966UP,5190
30189,966UP,5191
30190,966UP,5192
30191,966UP,5193
30192,966UP,5194
30193,966UP,5195
30194,966UP,6023
30195,966UP,5197
30196,966UP,4902
30197,966UP,5198
30198,966UP,5199
30199,966UP,9166
30200,966UP,6872
30201,966UP,6873
30202,966UP,5204
30203,966UP,5205
30204,966EXTUP,5068
30205,966EXTUP,5069
30206,966EXTUP,5070
30207,966EXTUP,5581
30208,966EXTUP,5072
30209,966EXTUP,5580
30210,966EXTUP,5579
30211,966EXTUP,6772
30212,966EXTUP,5435
30213,966EXTUP,5577
30214,966EXTUP,5382
30215,966EXTUP,5613
30216,966EXTUP,5612
30217,966EXTUP,5611
30218,966EXTUP,4603
30219,966EXTUP,6456
30220,966EXTUP,6457
30221,966EXTUP,4983
30222,966EXTUP,4608
30223,966EXTUP,6917
30224,966EXTUP,4505
30225,966EXTUP,4506
30226,966EXTUP,4507
30227,966EXTUP,4508
30228,966EXTUP,4509
30229,966EXTUP,4510
30230,966EXTUP,4511
30231,966EXTUP,4512
30232,966EXTUP,4513
30233,966EXTUP,5208
30234,966EXTUP,5209
30235,966EXTUP,5182
30236,966EXTUP,5183
30237,966EXTUP,5184
30238,966EXTUP,5185
30239,966EXTUP,5186
30240,966EXTUP,5187
30241,966EXTUP,5188
30242,966EXTUP,5026
30243,966EXTUP,5189
30244,966EXTUP,5190
30245,966EXTUP,5191
30246,966EXTUP,5192
30247,966EXTUP,5193
30248,966EXTUP,5194
30249,966EXTUP,5195
30250,966EXTUP,5196
30251,966EXTUP,5223
30252,966EXTUP,5224
30253,966EXTUP,6918
30254,966EXTUP,6026
30255,966EXTUP,5227
30256,966EXTUP,5228
30257,966EXTUP,5229
30258,966BUP,5068
30259,966BUP,6771
30260,966BUP,5070
30261,966BUP,5071
30262,966BUP,7846
30263,966BUP,5580
30264,966BUP,9055
30265,966BUP,6772
30266,966BUP,9056
30267,966BUP,5577
30268,966BUP,9057
30269,966BUP,5613
30270,966BUP,5612
30271,966BUP,8450
30272,966BUP,4603
30273,966BUP,6456
30274,966BUP,6457
30275,966BUP,8321
30276,966BUP,9157
30277,966BUP,9158
30278,966BUP,4505
30279,966BUP,4506
30280,966BUP,4507
30281,966BUP,4508
30282,966BUP,4509
30283,966BUP,4510
30284,966BUP,4511
30285,966BUP,4512
30286,966BUP,6902
30287,966BUP,5208
30288,966BUP,5209
30289,966BUP,5182
30290,966BUP,5183
30291,966BUP,5184
30292,966BUP,5185
30293,966BUP,5186
30294,966BUP,7087
30295,966BUP,5188
30296,966BUP,5691
30297,966BUP,5189
30298,966BUP,5190
30299,966BUP,5191
30300,966BUP,5192
30301,966BUP,5193
30302,966BUP,5194
30303,966BUP,5195
30304,966BUP,6047
30305,966BUP,6903
30306,966BUP,6904
30307,966BUP,6905
30308,966BUP,6906
30309,966BUP,5809
30310,966BUP,6030
30311,966BUP,6907
30312,966BUP,6908
30313,966BUP,6948
30314,966BUP,6909
30315,988DOWN,435
30316,988DOWN,2695
30317,988DOWN,437
30318,988DOWN,438
30319,988DOWN,1906
30320,988DOWN,1907
30321,988DOWN,1908
30322,988DOWN,1909
30323,988DOWN,1910
30324,988DOWN,1911
30325,988DOWN,1912
30326,988DOWN,1913
30327,988DOWN,1914
30328,988DOWN,1915
30329,988DOWN,1916
30330,988DOWN,1917
30331,988DOWN,1918
30332,988DOWN,1919
30333,988DOWN,1920
30334,988DOWN,1921
30335,988DOWN,1922
30336,988DOWN,1923
30337,988DOWN,1924
30338,988DOWN,1925
30339,988DOWN,1926
30340,988DOWN,1927
30341,988DOWN,1928
30342,988DOWN,1929
30343,988DOWN,1930
30344,988DOWN,1931
30345,988DOWN,1932
30346,988DOWN,1933
30347,988DOWN,1934
30348,988DOWN,2696
30349,988DOWN,2697
30350,988DOWN,2698
30351,988DOWN,2699
30352,988DOWN,2700
30353,988DOWN,2701
30354,988DOWN,2702
30355,988DOWN,2703
30356,988DOWN,2704
30357,988DOWN,2705
30358,988DOWN,1998
30359,988DOWN,1999
30360,988DOWN,2000
30361,988DOWN,2605
30362,988DOWN,2606
30363,988DOWN,2607
30364,988DOWN,2608
30365,988DOWN,2609
30366,988DOWN,2009
30367,988DOWN,2010
30368,988DOWN,2011
30369,988DOWN,2012
30370,988DOWN,2013
30371,988DOWN,2277
30372,988DOWN,2278
30373,988DOWN,2279
30374,988DOWN,2706
30375,988DOWN,2281
30376,988DOWN,2282
30377,988DOWN,2283
30378,988DOWN,2429
30379,988DOWN,2284
30380,988DOWN,2285
30381,988DOWN,2286
30382,988DOWN,2287
30383,988DOWN,2288
30384,988DOWN,2707
30385,988DOWN,2708
30386,988DOWN,1773
30387,988DOWN,1774
30388,988DOWN,2709
30389,988DOWN,1109
30390,988DOWN,1110
30391,988DOWN,1111
30392,988DOWN,2710
30393,988DOWN,2711
30394,988DOWN,1282
30395,988DOWN,1283
30396,988DOWN,1284
30397,988DOWN,1285
30398,988DOWN,1286
30399,988DOWN,1287
30400,988DOWN,1556
30401,988DOWN,1557
30402,970UP,8725
30403,970UP,6080
30404,970UP,5618
30405,970UP,5842
30406,970UP,7769
30407,970UP,5406
30408,970UP,4645
30409,970UP,5379
30410,970UP,7767
30411,970UP,5551
30412,970UP,5083
30413,970UP,5695
30414,970UP,7526
30415,970UP,5085
30416,970UP,4638
30417,970UP,7600
30418,970UP,5265
30419,970UP,4544
30420,970UP,6412
30421,970UP,8869
30422,970UP,4547
30423,970UP,7761
30424,970UP,7760
30425,970UP,4550
30426,970UP,4551
30427,970UP,4552
30428,970UP,4553
30429,970UP,4611
30430,970UP,4612
30431,970UP,4613
30432,970UP,4614
30433,970UP,7087
30434,970UP,4617
30435,970UP,4618
30436,970UP,4619
30437,970UP,4620
30438,970UP,9138
30439,970UP,9139
30440,970UP,9140
30441,970UP,9141
30442,970UP,9142
30443,970UP,9143
30444,970UP,9038
30445,970UP,9167
30446,970UP,9168
30447,970UP,9169
30448,970UP,9145
30449,970UP,9146
30450,970UP,9035
30451,970UP,9148
30452,970UP,6809
30453,970AUP,8725
30454,970AUP,6080
30455,970AUP,5618
30456,970AUP,5842
30457,970AUP,7769
30458,970AUP,5406
30459,970AUP,4645
30460,970AUP,5379
30461,970AUP,7767
30462,970AUP,5551
30463,970AUP,5083
30464,970AUP,5695
30465,970AUP,7526
30466,970AUP,5085
30467,970AUP,4638
30468,970AUP,7600
30469,970AUP,5265
30470,970AUP,4544
30471,970AUP,6412
30472,970AUP,8869
30473,970AUP,4547
30474,970AUP,7761
30475,970AUP,7760
30476,970AUP,4550
30477,970AUP,4551
30478,970AUP,4552
30479,970AUP,4553
30480,970AUP,4611
30481,970AUP,4612
30482,970AUP,4613
30483,970AUP,4614
30484,970AUP,7087
30485,970AUP,4617
30486,970AUP,4618
30487,970AUP,4619
30488,970AUP,4620
30489,970AUP,9138
30490,970AUP,9139
30491,970AUP,9140
30492,970AUP,9141
30493,970AUP,9142
30494,970AUP,9143
30495,970AUP,9038
30496,970AUP,9032
30497,970AUP,9033
30498,970AUP,9170
30499,970AUP,4800
30500,970AUP,4801
30501,970AUP,4802
30502,970AUP,4803
30503,970AUP,4804
30504,970AUP,4744
30505,970AUP,8186
30506,970BUP,5068
30507,970BUP,5069
30508,970BUP,5070
30509,970BUP,5071
30510,970BUP,5072
30511,970BUP,5073
30512,970BUP,5074
30513,970BUP,6919
30514,970BUP,5618
30515,970BUP,5617
30516,970BUP,5616
30517,970BUP,5406
30518,970BUP,4645
30519,970BUP,5379
30520,970BUP,5774
30521,970BUP,5551
30522,970BUP,5083
30523,970BUP,5084
30524,970BUP,4639
30525,970BUP,5085
30526,970BUP,4638
30527,970BUP,4542
30528,970BUP,4543
30529,970BUP,4544
30530,970BUP,4682
30531,970BUP,4546
30532,970BUP,4547
30533,970BUP,4548
30534,970BUP,4549
30535,970BUP,4550
30536,970BUP,4551
30537,970BUP,4552
30538,970BUP,4553
30539,970BUP,4611
30540,970BUP,4612
30541,970BUP,4613
30542,970BUP,4614
30543,970BUP,4615
30544,970BUP,4617
30545,970BUP,4893
30546,970BUP,4636
30547,970BUP,6920
30548,CUP 970.00,5074
30549,CUP 970.00,6919
30550,CUP 970.00,5618
30551,CUP 970.00,5617
30552,CUP 970.00,5616
30553,CUP 970.00,5406
30554,CUP 970.00,4645
30555,CUP 970.00,5379
30556,CUP 970.00,5774
30557,CUP 970.00,5551
30558,CUP 970.00,5083
30559,CUP 970.00,5084
30560,CUP 970.00,4639
30561,CUP 970.00,5085
30562,CUP 970.00,4638
30563,CUP 970.00,4542
30564,CUP 970.00,4543
30565,CUP 970.00,4544
30566,CUP 970.00,4682
30567,CUP 970.00,4546
30568,CUP 970.00,4547
30569,CUP 970.00,4548
30570,CUP 970.00,4549
30571,CUP 970.00,4550
30572,CUP 970.00,4551
30573,CUP 970.00,4552
30574,CUP 970.00,4553
30575,CUP 970.00,4611
30576,CUP 970.00,4612
30577,CUP 970.00,4613
30578,CUP 970.00,4614
30579,CUP 970.00,4615
30580,CUP 970.00,4617
30581,CUP 970.00,4618
30582,CUP 970.00,4619
30583,CUP 970.00,4620
30584,CUP 970.00,4621
30585,CUP 970.00,4622
30586,CUP 970.00,6921
30587,CUP 970.00,6922
30588,CUP 970.00,4361
30589,CUP 970.00,6923
30590,CUP 970.00,6924
30591,CUP 970.00,6925
30592,CUP 970.00,4625
30593,971UP,5979
30594,971UP,5282
30595,971UP,4985
30596,971UP,8120
30597,971UP,8121
30598,971UP,5259
30599,971UP,6939
30600,971UP,6940
30601,971UP,9171
30602,971UP,9172
30603,971UP,9173
30604,971UP,9174
30605,971UP,9175
30606,971UP,5157
30607,971UP,8124
30608,971UP,8125
30609,971UP,5007
30610,971UP,8126
30611,971UP,7865
30612,971UP,4413
30613,971UP,5428
30614,971UP,4994
30615,971UP,5498
30616,971UP,8127
30617,971UP,7086
30618,971UP,8128
30619,971UP,8129
30620,971UP,5429
30621,971UP,5254
30622,971UP,5253
30623,971UP,5252
30624,971UP,7459
30625,971UP,7462
30626,971UP,4775
30627,971UP,4713
30628,971UP,4714
30629,971UP,4673
30630,971UP,4674
30631,971UP,4675
30632,971UP,4675
30633,971UP,4676
30634,971UP,4866
30635,971UP,4815
30636,971UP,4635
30637,971UP,4867
30638,971UP,4868
30639,971UP,4818
30640,971UP,6867
30641,971UP,6801
30642,971UP,9176
30643,971UP,9177
30644,971UP,6804
30645,971UP,6805
30646,971UP,9178
30647,971UP,6807
30648,971UP,6826
30649,971UP,9038
30650,971UP,9179
30651,971UP,6959
30652,971UP,9168
30653,971UP,9169
30654,971UP,9145
30655,971UP,9146
30656,971UP,9035
30657,971UP,9149
30658,971UP,9180
30659,971AUP,5979
30660,971AUP,5282
30661,971AUP,4985
30662,971AUP,8120
30663,971AUP,8121
30664,971AUP,5259
30665,971AUP,6939
30666,971AUP,6940
30667,971AUP,9171
30668,971AUP,9172
30669,971AUP,9173
30670,971AUP,9174
30671,971AUP,9175
30672,971AUP,5157
30673,971AUP,8124
30674,971AUP,8125
30675,971AUP,5007
30676,971AUP,8126
30677,971AUP,7865
30678,971AUP,4413
30679,971AUP,5428
30680,971AUP,4994
30681,971AUP,5498
30682,971AUP,8127
30683,971AUP,7086
30684,971AUP,8128
30685,971AUP,8129
30686,971AUP,5429
30687,971AUP,5254
30688,971AUP,5253
30689,971AUP,5252
30690,971AUP,7459
30691,971AUP,7462
30692,971AUP,4775
30693,971AUP,4713
30694,971AUP,4714
30695,971AUP,4673
30696,971AUP,4674
30697,971AUP,4675
30698,971AUP,4675
30699,971AUP,4676
30700,971AUP,4866
30701,971AUP,8148
30702,971AUP,4925
30703,971AUP,8149
30704,971AUP,8150
30705,971AUP,8151
30706,972UP,4794
30707,972UP,9181
30708,972UP,9182
30709,972UP,4790
30710,972UP,9126
30711,972UP,4788
30712,972UP,9183
30713,972UP,7355
30714,972UP,7169
30715,972UP,4761
30716,972UP,4807
30717,972UP,6172
30718,972UP,7356
30719,972UP,9184
30720,972UP,4909
30721,972UP,7357
30722,972UP,7358
30723,972UP,4754
30724,972UP,7359
30725,972UP,4752
30726,972UP,9185
30727,972UP,9186
30728,972UP,9186
30729,972UP,9091
30730,972UP,7395
30731,972UP,7396
30732,972UP,7397
30733,972UP,7398
30734,972UP,7399
30735,972UP,7400
30736,972UP,4870
30737,972UP,4871
30738,972UP,4833
30739,972UP,4830
30740,972UP,4625
30741,972UP,7112
30742,972UP,6527
30743,972UP,6047
30744,972UP,6523
30745,972UP,8882
30746,972UP,9187
30747,972UP,8880
30748,972UP,8881
30749,972UP,9047
30750,972UP,9048
30751,972UP,7353
30752,972UP,9188
30753,972UP,7725
30754,972UP,8879
30755,972UP,7083
30756,972UP,6092
30757,972UP,6685
30758,972UP,9189
30759,972AUP,9190
30760,972AUP,7355
30761,972AUP,8022
30762,972AUP,8779
30763,972AUP,8780
30764,972AUP,6326
30765,972AUP,7102
30766,972AUP,9191
30767,972AUP,7389
30768,972AUP,6280
30769,972AUP,6281
30770,972AUP,6282
30771,972AUP,7378
30772,972AUP,7390
30773,972AUP,4875
30774,972AUP,4876
30775,972AUP,7391
30776,972AUP,4842
30777,972AUP,7393
30778,972AUP,7417
30779,972AUP,7395
30780,972AUP,7396
30781,972AUP,7397
30782,972AUP,7398
30783,972AUP,7399
30784,972AUP,7400
30785,972AUP,4870
30786,972AUP,4871
30787,972AUP,4833
30788,972AUP,4830
30789,972AUP,4625
30790,972AUP,7112
30791,972AUP,6527
30792,972AUP,6047
30793,972AUP,6523
30794,972AUP,8882
30795,972AUP,6521
30796,972AUP,8880
30797,972AUP,8881
30798,972AUP,9047
30799,972AUP,9048
30800,972AUP,7353
30801,972AUP,9188
30802,972AUP,7725
30803,972AUP,8879
30804,972AUP,7083
30805,972AUP,6092
30806,972AUP,6685
30807,972AUP,8734
30808,972BUP,6378
30809,972BUP,6094
30810,972BUP,6093
30811,972BUP,6092
30812,972BUP,6516
30813,972BUP,6517
30814,972BUP,6518
30815,972BUP,4478
30816,972BUP,5996
30817,972BUP,6519
30818,972BUP,6520
30819,972BUP,6520
30820,972BUP,6521
30821,972BUP,6522
30822,972BUP,6523
30823,972BUP,6524
30824,972BUP,6527
30825,972BUP,6528
30826,972BUP,4625
30827,972BUP,4830
30828,972BUP,4831
30829,972BUP,4832
30830,972BUP,4833
30831,972BUP,4834
30832,972BUP,4835
30833,972BUP,4836
30834,972BUP,4837
30835,972BUP,4838
30836,972BUP,6926
30837,972BUP,6927
30838,972BUP,6928
30839,972BUP,6929
30840,972BUP,6930
30841,972BUP,6931
30842,972BUP,4753
30843,972BUP,4754
30844,972BUP,4755
30845,972BUP,4756
30846,972BUP,4758
30847,972BUP,6932
30848,972BUP,6933
30849,972BUP,4761
30850,972BUP,6934
30851,972BUP,4807
30852,972BUP,4762
30853,972BUP,4763
30854,972BUP,6935
30855,972BUP,4478
30856,972BUP,6936
30857,972BUP,6937
30858,972BUP,4813
30859,972BUP,6938
30860,975UP,4654
30861,975UP,9192
30862,975UP,4655
30863,975UP,6412
30864,975UP,8869
30865,975UP,4547
30866,975UP,7761
30867,975UP,7760
30868,975UP,4550
30869,975UP,4551
30870,975UP,4552
30871,975UP,4553
30872,975UP,4611
30873,975UP,4612
30874,975UP,4613
30875,975UP,4614
30876,975UP,7087
30877,975UP,4617
30878,975UP,4618
30879,975UP,4619
30880,975UP,4620
30881,975UP,9193
30882,975UP,9194
30883,975UP,9139
30884,975UP,9140
30885,975UP,9141
30886,975UP,9142
30887,975UP,9143
30888,975UP,9195
30889,975UP,6979
30890,975UP,9196
30891,975UP,9148
30892,975UP,7010
30893,975UP,6812
30894,975UP,6813
30895,975UP,7417
30896,975UP,7395
30897,114BDOWN,1320
30898,114BDOWN,1321
30899,114BDOWN,2695
30900,114BDOWN,1323
30901,114BDOWN,2713
30902,114BDOWN,1324
30903,114BDOWN,1325
30904,114BDOWN,1326
30905,114BDOWN,1327
30906,114BDOWN,1328
30907,114BDOWN,2714
30908,114BDOWN,1329
30909,114BDOWN,1330
30910,114BDOWN,1331
30911,114BDOWN,2600
30912,114BDOWN,2601
30913,114BDOWN,2602
